x,impedance,resistance,phase
0.0,100.51191161578178,0.0,42.78756680196214
0.02004008016032064,99.83212646923171,25295913.384041272,44.211067469890864
0.04008016032064128,99.92538019768759,50686387.109315366,47.156427195807325
0.06012024048096192,99.41815741936556,75259684.97787678,45.80293780832423
0.08016032064128256,98.25222562407605,98006415.78717518,43.113843621815214
0.1002004008016032,97.94658129689233,121747006.11687504,46.24351101578739
0.12024048096192384,96.79061397978191,142668291.89935073,42.494175318198295
0.1402805611222445,118.58840808670354,103916937.54837282,66.98747029617624
0.16032064128256512,97.11213594453997,191490274.40419352,46.67533711188133
0.18036072144288576,97.44319574512099,216897860.6773039,49.555738813183574
0.2004008016032064,97.44777460549209,241020272.48629615,42.559519740607215
0.22044088176352705,95.75760844210915,256005319.0985493,46.12074805851098
0.24048096192384769,94.57716353307549,272435399.3422236,44.80927926390349
0.2605210420841683,95.07256678538673,298238366.8690906,47.255836728642386
0.280561122244489,94.97294720981327,320507050.8330143,43.53773464032973
0.3006012024048096,95.00033237412413,343598477.1147427,45.621310120595936
0.32064128256513025,136.41925170731437,286634363.77628654,69.47816014211097
0.3406813627254509,92.9568894894644,372839407.47615314,45.88457399423631
0.3607214428857715,93.458690608415,399044758.86084396,44.48772358399874
0.3807615230460922,90.93081279529858,398736019.3369777,43.63046252351902
0.4008016032064128,91.59245991365336,425852463.1908861,44.26019560862152
0.42084168336673344,91.70521300296899,448246662.22962016,46.747276911778904
0.4408817635270541,91.22046548128785,464640402.2397006,46.59363345209787
0.4609218436873747,91.16275750745191,485146010.5310786,44.329580582707614
0.48096192384769537,91.89373785536603,514390332.51213074,46.066717762116596
0.501002004008016,89.61022037193094,509524206.29462546,48.14379143014149
0.5210420841683366,90.4219387978288,539548760.6917973,44.21786745453103
0.5410821643286573,88.78182818532562,540159045.7320838,43.81457544666836
0.561122244488978,120.65577235280853,312775387.90782857,49.69219312282263
0.5811623246492986,130.8860672230757,295288447.3719657,57.19689704099691
0.6012024048096192,88.82560936593248,600768796.3926864,48.52889229300162
0.6212424849699398,88.95394618790684,622589588.5178585,44.01759604178136
0.6412825651302605,88.19780536702676,631793651.2200354,45.665620195208724
0.6613226452905812,87.13440708408925,635920788.2620505,45.93064948935194
0.6813627254509018,87.39798446805413,659160953.519044,43.55695692956036
0.7014028056112224,86.99960414368564,672376179.5840486,46.75473115448542
0.721442885771543,85.42127508866814,666721288.283605,44.038626357306406
0.7414829659318637,86.70314116708794,705961649.9403008,46.813490756243716
0.7615230460921844,85.8768321615981,711287783.7838651,43.76805138628168
0.781563126252505,84.986147917932,714941683.2791867,45.352740958498735
0.8016032064128256,84.66125488144482,727677783.8352127,44.67795737684589
0.8216432865731462,83.62596991656369,727739443.308212,44.61772497709045
0.8416833667334669,83.50364252587329,743309789.923891,47.408355041888065
0.8617234468937875,84.18032022736705,773391374.8300637,47.068685196956984
0.8817635270541082,84.41438295947151,795784175.5379424,42.30533986285958
0.9018036072144289,84.46194386906755,814787542.4046012,44.025701949138536
0.9218436873747494,82.36569462198018,792064017.2829441,42.85495408155475
0.9418837675350701,83.322768940073,828199506.218609,48.40317397128997
0.9619238476953907,82.23398257965906,823860358.1123861,47.45019183870839
0.9819639278557114,82.45586564399258,845568727.3147098,46.84889560323133
1.002004008016032,82.32665025317868,860123109.0358962,43.764505379132736
1.0220440881763526,82.52314988078085,881518621.3447561,44.768626482681135
1.0420841683366733,81.43177697640252,875187062.8698869,43.83523217667385
1.062124248496994,81.25285183674654,888101936.8126403,45.4461470215382
1.0821643286573146,116.17063306462524,540217957.755257,57.96208980247283
1.1022044088176353,80.41954336013305,902808453.0760132,46.37019934545843
1.122244488977956,79.96217909577182,908797221.1211985,44.28279637212591
1.1422845691382766,79.24511491052482,908509716.4700764,43.74624034495719
1.1623246492985972,78.63146388319186,910186599.82672,43.08901554396474
1.1823647294589177,79.57708834152842,948282689.2777638,42.72243567188358
1.2024048096192383,78.22245726021816,931802521.7167907,46.75268227639976
1.222444889779559,78.4232677075463,952202736.9553119,42.83879767863678
1.2424849699398797,78.48460941356504,969327232.0334369,44.08212658715226
1.2625250501002003,77.95819410712737,971793100.9943819,45.67635328238337
1.282565130260521,105.7208868236677,580882991.4799827,52.5036665163177
1.3026052104208417,79.37146328016946,1039326144.8086202,44.81171411268264
1.3226452905811623,76.641519393282,983970026.200558,46.63798999089316
1.342685370741483,76.93575691109551,1006563055.360448,42.95001241188396
1.3627254509018036,76.92478724591376,1021295085.3591702,49.52638347743816
1.3827655310621243,74.998431379999,985061107.8550495,40.04187695753333
1.4028056112224447,75.06069029789143,1000997216.8295346,46.070046080474306
1.4228456913827654,76.26657429675606,1048181642.3764558,43.11549499728427
1.442885771543086,74.70217582367255,1019785238.6265044,45.699182403786594
1.4629258517034067,74.54429204568024,1029583018.7808182,46.72668376408922
1.4829659318637274,75.232998749958,1063061004.0414283,47.07770679117616
1.503006012024048,91.82235185104057,648266570.1528507,58.51344575728719
1.5230460921843687,73.06602977695312,1029803427.8090826,44.88072647853523
1.5430861723446894,73.31319081561192,1050424131.848475,42.284986309792565
1.56312625250501,73.58747398265481,1072042776.8350124,45.77449659715402
1.5831663326653307,72.87183936586776,1064771152.7380704,46.4115035684906
1.6032064128256511,73.02357894145172,1082744377.5963726,45.50924481020261
1.6232464929859718,70.48775207621412,1021461640.6868031,47.29090366830754
1.6432865731462925,72.23828181954661,1086071430.8095932,41.82213987987759
1.6633266533066131,71.3092591960389,1071222444.7726989,49.88493574437234
1.6833667334669338,71.76380159525614,1097993784.0497613,44.30681658667631
1.7034068136272544,71.466172111601,1101868301.1718616,44.51972061288515
1.723446893787575,71.09162295656034,1103176573.4193475,45.35345556664046
1.7434869739478958,70.09939485991467,1085069390.082143,42.26600224263009
1.7635270541082164,71.13017316511326,1130056417.2750635,46.54317812047071
1.783567134268537,71.7496318762869,1162891196.5450242,43.832054911403795
1.8036072144288577,70.49418983938048,1135164703.0831873,42.30021728357529
1.8236472945891782,69.06716053267569,1101778561.7305303,46.7785592574076
1.8436873747494988,69.55874203415624,1129798483.6804466,43.14755954047686
1.8637274549098195,68.90355897687753,1120665440.6692336,47.73165214613152
1.8837675350701402,68.86653528749193,1131498658.1281176,42.91769533041407
1.9038076152304608,67.3216630590392,1092805818.8579695,47.92277849409706
1.9238476953907815,67.46730207240472,1109092177.2246287,45.562710215928114
1.9438877755511021,68.34289232435381,1149921423.3921099,45.332218788059095
1.9639278557114228,67.02645436305426,1117450489.0289516,44.34061124533532
1.9839679358717435,66.47716028651055,1110426544.823422,44.72761708350605
2.004008016032064,93.63152429961325,659829894.7555449,55.32592913370882
2.024048096192385,66.70738434418934,1140719641.111553,42.015973114198104
2.0440881763527052,66.21801125100288,1135173280.1851254,47.480146521954595
2.064128256513026,66.57052392406254,1158539635.7199144,41.775393313118684
2.0841683366733466,65.39310717149607,1128774027.594278,42.986055017138774
2.1042084168336674,65.70158507430597,1150404879.7596295,45.63873197601061
2.124248496993988,64.9985016332823,1136638278.1855004,43.34909671601488
2.1442885771543083,65.33386331770912,1159231513.0942957,44.98452063656295
2.164328657314629,65.71802839785835,1183865947.2555683,42.08640685200364
2.1843687374749496,64.4433615548034,1148927415.2520761,45.90834408261196
2.2044088176352705,65.29512223565304,1190320423.7924592,45.064866830040444
2.224448897795591,64.08868091309031,1157165205.3161597,46.99320519229998
2.244488977955912,64.36486667647907,1177675099.264817,45.283696806476605
2.2645290581162323,64.41490629959185,1190038259.2723927,40.837239000583814
2.284569138276553,62.75553774175259,1139511424.670043,45.80091643622921
2.3046092184368736,61.79260521560966,1114501285.0734253,44.33005962188808
2.3246492985971945,63.2284233041603,1177043234.2570763,45.14902614437975
2.344689378757515,85.25548033695532,866737995.9384142,49.31105987159425
2.3647294589178354,80.91492667813449,820389885.4080987,61.46508503462091
2.3847695390781563,60.81110024343663,1116920868.4457035,44.919409752787
2.4048096192384767,61.156722484219216,1139145956.8109934,45.54125909517675
2.4248496993987976,60.01532786103256,1106163841.3953867,43.551937116638804
2.444889779559118,59.58863761173999,1099503116.7000833,46.60835999573594
