x,impedance,resistance,phase
0.0,101.44533468317644,0.0,45.123667692735104
0.02004008016032064,100.02846158657908,25395507.77244574,45.46117514877973
0.04008016032064128,99.18307019184564,49936122.04473809,42.310849161340634
0.06012024048096192,99.06998820797747,74733478.8338365,43.577717429748226
0.08016032064128256,136.25240707001333,67360837.49786633,66.16849144040695
0.1002004008016032,96.58120223188251,118376348.77965152,42.53237506042541
0.12024048096192384,97.22829713816353,143961489.44215772,47.116466010652914
0.1402805611222445,97.39697820593456,168538345.99020454,47.70688215343454
0.16032064128256512,97.88598502879206,194554257.80534926,44.14591805154575
0.18036072144288576,97.03178758133676,215070228.1471079,42.72478970162389
0.2004008016032064,97.37867753624556,240678594.28602228,46.78645478494026
0.22044088176352705,96.29596103831007,258891952.29685253,45.32203867572181
0.24048096192384769,96.4639876281922,283414058.64172167,45.60932879824443
0.2605210420841683,95.851052303793,303142511.5066118,44.77960563313858
0.280561122244489,95.28905822089625,322644173.50374955,47.3600113593982
0.3006012024048096,93.80116103654925,334978866.53456,46.38129612319404
0.32064128256513025,93.57226284859796,355569064.10036063,41.33203249861418
0.3406813627254509,92.8089138657576,371653325.81138945,48.017740022952076
0.3607214428857715,92.99501256296361,395095007.3552659,42.985366341770174
0.3807615230460922,91.80857189771353,406471206.4340644,43.23117949695026
0.4008016032064128,92.10506352636285,430632427.803174,44.55635825793717
0.42084168336673344,91.8028983198814,449202124.5650636,46.67338556524527
0.4408817635270541,91.70163412406117,469555089.6134677,45.96927863198775
0.4609218436873747,90.65091471836993,479713498.6387515,48.77755342083187
0.48096192384769537,91.95044331242138,515025364.65384424,42.41350315946526
0.501002004008016,91.36381518566482,529661228.71867543,45.87376314814587
0.5210420841683366,90.41552182183159,539472183.0682876,41.88387188043258
0.5410821643286573,90.04117602096046,555591769.1433434,42.2871454395946
0.561122244488978,88.37269082791988,555013965.0867207,44.95157304683639
0.5811623246492986,88.87729444228606,581419202.083891,46.07223972892733
0.6012024048096192,87.1705594398879,578589626.399904,41.898642592588956
0.6212424849699398,114.21959262521105,494153459.03621674,54.081730459003225
0.6412825651302605,88.9377410009065,642438986.9808271,42.26787577965507
0.6613226452905812,87.82110790061569,645983588.7555223,45.57913818117177
0.6813627254509018,87.61381979756734,662420660.147687,45.41797529825948
0.7014028056112224,86.74525827559138,668450503.8412162,45.13533290717906
0.721442885771543,86.59320284328992,685140797.9069462,45.31138812657885
0.7414829659318637,113.44305887494747,454817384.2351647,47.61795972830226
0.7615230460921844,86.35303600032151,719198115.2026191,47.19090861032939
0.781563126252505,85.92673972987384,730854619.9503758,46.44802027889366
0.8016032064128256,85.8219331698742,747767006.4735708,47.59958474728954
0.8216432865731462,123.54453221061982,576277131.2098118,65.7239813209693
0.8416833667334669,85.26398694767809,774979625.6649611,42.48906249619316
0.8617234468937875,84.60416880608446,781199044.6993636,46.339956981475765
0.8817635270541082,84.71421457656533,801447309.9937272,45.853804515225214
0.9018036072144289,83.05049207912788,787783092.2762637,45.58314684583887
0.9218436873747494,84.18273230463663,827396326.495947,46.2366727183631
0.9418837675350701,82.26108294380538,807228385.0367404,45.81020161079283
0.9619238476953907,82.04357337145625,820049549.4899561,45.68243990615743
